station_id,station_name,measured_at,parameter,value,text_value,unit,fetched_at
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,CH3SH,4.3,,µg/m³,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,SO2,4.9,,µg/m³,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,NH3,6.6,,µg/m³,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,H2S,4.6,,µg/m³,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,Temperatura,12.4,,°C,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,Vlažnost,96.2,,%,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,Vjetar,,,,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,Oborine,0.0,,mm,2026-09-11T23:16:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T01:00,EAQI kategorija,,Dobro,,2026-09-11T23:16:17+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,NO2,0.0,,µg/m³,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,O3,9.4,,µg/m³,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,CO,136.5,,µg/m³,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,SO2,3.8,,µg/m³,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,PM10,4.4,,µg/m³,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,PM2.5,3.2,,µg/m³,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,Temperatura,13.1,,°C,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,Vlažnost,89.5,,%,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,Buka,59.4,,dB,2026-09-12T01:08:34+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T02:00,EAQI kategorija,,Dobro,,2026-09-12T01:08:34+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,NO2,24.1,,µg/m³,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,O3,5.9,,µg/m³,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,CO,300.8,,µg/m³,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,SO2,6.1,,µg/m³,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,PM10,2.9,,µg/m³,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,PM2.5,1.5,,µg/m³,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,Temperatura,11.8,,°C,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,Vlažnost,95.4,,%,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,Buka,61.0,,dB,2026-09-12T01:08:35+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T02:00,EAQI kategorija,,Dobro,,2026-09-12T01:08:35+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,CH3SH,4.9,,µg/m³,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,SO2,4.9,,µg/m³,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,NH3,6.8,,µg/m³,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,H2S,4.9,,µg/m³,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,Temperatura,11.9,,°C,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,Vlažnost,97.0,,%,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,Vjetar,,,,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,Oborine,0.0,,mm,2026-09-12T01:08:36+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T02:00,EAQI kategorija,,Dobro,,2026-09-12T01:08:36+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,NO2,0.0,,µg/m³,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,O3,8.3,,µg/m³,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,CO,128.3,,µg/m³,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,SO2,3.8,,µg/m³,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,PM10,3.1,,µg/m³,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,PM2.5,2.3,,µg/m³,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,Temperatura,11.5,,°C,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,Vlažnost,90.2,,%,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,Buka,59.8,,dB,2026-09-12T05:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T07:00,EAQI kategorija,,Dobro,,2026-09-12T05:48:11+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,NO2,22.2,,µg/m³,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,O3,4.7,,µg/m³,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,CO,297.9,,µg/m³,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,SO2,6.0,,µg/m³,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,PM10,3.0,,µg/m³,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,PM2.5,1.4,,µg/m³,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,Temperatura,10.3,,°C,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,Vlažnost,96.6,,%,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,Buka,62.9,,dB,2026-09-12T05:48:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T07:00,EAQI kategorija,,Dobro,,2026-09-12T05:48:13+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,CH3SH,4.8,,µg/m³,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,SO2,4.8,,µg/m³,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,NH3,6.6,,µg/m³,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,H2S,4.5,,µg/m³,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,Temperatura,10.6,,°C,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,Vlažnost,97.8,,%,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,Vjetar,,,,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,Oborine,0.0,,mm,2026-09-12T05:48:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T07:00,EAQI kategorija,,Dobro,,2026-09-12T05:48:14+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,NO2,0.0,,µg/m³,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,O3,19.1,,µg/m³,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,CO,118.9,,µg/m³,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,SO2,3.8,,µg/m³,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,PM10,4.5,,µg/m³,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,PM2.5,3.3,,µg/m³,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,Temperatura,15.5,,°C,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,Vlažnost,84.4,,%,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,Buka,69.0,,dB,2026-09-12T08:03:02+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T09:00,EAQI kategorija,,Dobro,,2026-09-12T08:03:02+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,NO2,34.2,,µg/m³,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,O3,10.0,,µg/m³,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,CO,326.6,,µg/m³,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,SO2,5.9,,µg/m³,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,PM10,2.9,,µg/m³,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,PM2.5,1.8,,µg/m³,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,Temperatura,12.8,,°C,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,Vlažnost,96.9,,%,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,Buka,66.5,,dB,2026-09-12T08:03:03+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T09:00,EAQI kategorija,,Dobro,,2026-09-12T08:03:03+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,CH3SH,5.4,,µg/m³,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,SO2,5.1,,µg/m³,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,NH3,6.6,,µg/m³,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,H2S,4.3,,µg/m³,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,Temperatura,12.9,,°C,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,Vlažnost,98.0,,%,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,Vjetar,,,,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,Oborine,0.0,,mm,2026-09-12T08:03:05+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T09:00,EAQI kategorija,,Dobro,,2026-09-12T08:03:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,NO2,0.0,,µg/m³,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,O3,47.2,,µg/m³,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,CO,64.8,,µg/m³,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,SO2,3.9,,µg/m³,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,PM10,9.6,,µg/m³,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,PM2.5,7.2,,µg/m³,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,Temperatura,24.0,,°C,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,Vlažnost,57.6,,%,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,Buka,76.8,,dB,2026-09-12T10:48:08+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T12:00,EAQI kategorija,,Dobro,,2026-09-12T10:48:08+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,NO2,42.8,,µg/m³,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,O3,16.1,,µg/m³,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,CO,320.7,,µg/m³,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,SO2,5.6,,µg/m³,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,PM10,2.8,,µg/m³,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,PM2.5,1.7,,µg/m³,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,Temperatura,17.1,,°C,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,Vlažnost,82.0,,%,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,Buka,68.2,,dB,2026-09-12T10:48:10+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T12:00,EAQI kategorija,,Prihvatljivo,,2026-09-12T10:48:10+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,CH3SH,5.1,,µg/m³,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,SO2,5.2,,µg/m³,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,NH3,6.4,,µg/m³,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,H2S,0.0,,µg/m³,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,Temperatura,18.2,,°C,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,Vlažnost,81.9,,%,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,Vjetar,,,,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,Oborine,0.0,,mm,2026-09-12T10:48:11+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T12:00,EAQI kategorija,,Dobro,,2026-09-12T10:48:11+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,NO2,24.9,,µg/m³,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,O3,82.4,,µg/m³,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,CO,40.4,,µg/m³,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,SO2,3.9,,µg/m³,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,PM10,3.7,,µg/m³,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,PM2.5,2.6,,µg/m³,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,Temperatura,27.6,,°C,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,Vlažnost,38.3,,%,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,Buka,63.2,,dB,2026-09-12T14:08:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T15:00,EAQI kategorija,,Prihvatljivo,,2026-09-12T14:08:45+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,NO2,52.2,,µg/m³,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,O3,48.4,,µg/m³,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,CO,150.2,,µg/m³,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,SO2,5.1,,µg/m³,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,PM10,3.2,,µg/m³,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,PM2.5,2.0,,µg/m³,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,Temperatura,23.7,,°C,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,Vlažnost,43.3,,%,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,Buka,67.0,,dB,2026-09-12T14:08:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T15:00,EAQI kategorija,,Prihvatljivo,,2026-09-12T14:08:47+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,CH3SH,4.9,,µg/m³,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,SO2,5.2,,µg/m³,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,NH3,6.7,,µg/m³,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,H2S,0.2,,µg/m³,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,Temperatura,23.6,,°C,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,Vlažnost,45.9,,%,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,Vjetar,,,,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,Oborine,0.0,,mm,2026-09-12T14:08:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T15:00,EAQI kategorija,,Dobro,,2026-09-12T14:08:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,NO2,37.5,,µg/m³,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,O3,79.9,,µg/m³,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,CO,132.1,,µg/m³,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,SO2,3.9,,µg/m³,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,PM10,6.0,,µg/m³,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,PM2.5,4.0,,µg/m³,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,Temperatura,24.0,,°C,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,Vlažnost,45.2,,%,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,Buka,81.7,,dB,2026-09-12T17:11:20+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T18:00,EAQI kategorija,,Prihvatljivo,,2026-09-12T17:11:20+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,NO2,74.2,,µg/m³,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,O3,34.6,,µg/m³,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,CO,328.9,,µg/m³,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,SO2,6.7,,µg/m³,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,PM10,3.9,,µg/m³,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,PM2.5,2.4,,µg/m³,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,Temperatura,22.5,,°C,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,Vlažnost,48.3,,%,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,Buka,67.4,,dB,2026-09-12T17:11:21+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-12T18:00,EAQI kategorija,,Prihvatljivo,,2026-09-12T17:11:21+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,CH3SH,5.1,,µg/m³,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,SO2,5.7,,µg/m³,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,NH3,7.7,,µg/m³,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,H2S,7.2,,µg/m³,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,Temperatura,22.5,,°C,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,Vlažnost,50.1,,%,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,Vjetar,,,,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,Oborine,0.0,,mm,2026-09-12T17:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-12T18:00,EAQI kategorija,,Dobro,,2026-09-12T17:11:23+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,NO2,35.0,,µg/m³,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,O3,50.2,,µg/m³,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,CO,233.3,,µg/m³,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,SO2,3.8,,µg/m³,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,PM10,28.9,,µg/m³,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,PM2.5,22.7,,µg/m³,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,Temperatura,18.9,,°C,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,Vlažnost,64.0,,%,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,Buka,98.1,,dB,2026-09-12T19:22:40+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-12T21:00,EAQI kategorija,,Umjereno,,2026-09-12T19:22:40+00:00
