station_id,station_name,measured_at,parameter,value,text_value,unit,fetched_at
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T11:00,SO2,3.9,,µg/m³,2026-09-11T09:18:12+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T11:00,PM10,1.3,,µg/m³,2026-09-11T09:18:12+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T11:00,PM2.5,1.0,,µg/m³,2026-09-11T09:18:12+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T11:00,Temperatura,15.3,,°C,2026-09-11T09:18:12+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T11:00,Vlažnost,85.2,,%,2026-09-11T09:18:12+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T11:00,Buka,61.0,,dB,2026-09-11T09:18:12+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T11:00,EAQI kategorija,,Dobro,,2026-09-11T09:18:12+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,NO2,47.1,,µg/m³,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,O3,15.3,,µg/m³,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,CO,303.0,,µg/m³,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,SO2,5.0,,µg/m³,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,PM10,1.7,,µg/m³,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,PM2.5,1.0,,µg/m³,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,Temperatura,13.5,,°C,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,Vlažnost,92.4,,%,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,Buka,68.4,,dB,2026-09-11T09:18:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T11:00,EAQI kategorija,,Prihvatljivo,,2026-09-11T09:18:13+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,CH3SH,4.7,,µg/m³,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,SO2,4.7,,µg/m³,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,NH3,6.9,,µg/m³,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,H2S,3.2,,µg/m³,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,Temperatura,13.5,,°C,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,Vlažnost,95.5,,%,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,Vjetar,,,,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,Oborine,0.0,,mm,2026-09-11T09:18:14+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T11:00,EAQI kategorija,,Dobro,,2026-09-11T09:18:14+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,NO2,5.6,,µg/m³,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,O3,35.3,,µg/m³,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,CO,98.2,,µg/m³,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,SO2,3.9,,µg/m³,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,PM10,1.7,,µg/m³,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,PM2.5,1.3,,µg/m³,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,Temperatura,16.3,,°C,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,Vlažnost,86.3,,%,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,Buka,62.0,,dB,2026-09-11T12:13:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T13:00,EAQI kategorija,,Dobro,,2026-09-11T12:13:48+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,NO2,49.9,,µg/m³,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,O3,17.9,,µg/m³,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,CO,325.7,,µg/m³,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,SO2,5.1,,µg/m³,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,PM10,1.7,,µg/m³,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,PM2.5,1.1,,µg/m³,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,Temperatura,14.3,,°C,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,Vlažnost,93.4,,%,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,Buka,71.5,,dB,2026-09-11T12:13:50+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T13:00,EAQI kategorija,,Prihvatljivo,,2026-09-11T12:13:50+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,CH3SH,4.8,,µg/m³,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,SO2,4.9,,µg/m³,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,NH3,7.5,,µg/m³,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,H2S,4.2,,µg/m³,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,Temperatura,14.2,,°C,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,Vlažnost,96.4,,%,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,Vjetar,,,,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,Oborine,3.0,,mm,2026-09-11T12:13:51+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T13:00,EAQI kategorija,,Dobro,,2026-09-11T12:13:51+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,NO2,3.6,,µg/m³,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,O3,40.9,,µg/m³,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,CO,90.0,,µg/m³,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,SO2,3.9,,µg/m³,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,PM10,1.4,,µg/m³,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,PM2.5,1.0,,µg/m³,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,Temperatura,17.9,,°C,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,Vlažnost,79.5,,%,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,Buka,61.6,,dB,2026-09-11T13:11:22+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T14:00,EAQI kategorija,,Dobro,,2026-09-11T13:11:22+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,NO2,49.5,,µg/m³,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,O3,18.8,,µg/m³,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,CO,330.4,,µg/m³,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,SO2,5.0,,µg/m³,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,PM10,1.7,,µg/m³,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,PM2.5,1.3,,µg/m³,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,Temperatura,15.4,,°C,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,Vlažnost,89.8,,%,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,Buka,69.3,,dB,2026-09-11T13:11:23+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T14:00,EAQI kategorija,,Prihvatljivo,,2026-09-11T13:11:23+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,CH3SH,5.0,,µg/m³,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,SO2,4.9,,µg/m³,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,NH3,5.8,,µg/m³,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,H2S,2.6,,µg/m³,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,Temperatura,15.1,,°C,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,Vlažnost,94.7,,%,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,Vjetar,,,,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,Oborine,0.0,,mm,2026-09-11T13:11:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T14:00,EAQI kategorija,,Dobro,,2026-09-11T13:11:25+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,NO2,3.7,,µg/m³,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,O3,42.2,,µg/m³,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,CO,95.5,,µg/m³,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,SO2,3.9,,µg/m³,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,PM10,1.3,,µg/m³,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,PM2.5,1.0,,µg/m³,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,Temperatura,18.6,,°C,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,Vlažnost,77.6,,%,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,Buka,61.6,,dB,2026-09-11T13:35:05+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-11T15:00,EAQI kategorija,,Dobro,,2026-09-11T13:35:05+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,NO2,49.4,,µg/m³,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,O3,18.9,,µg/m³,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,CO,329.6,,µg/m³,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,SO2,5.0,,µg/m³,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,PM10,1.8,,µg/m³,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,PM2.5,1.3,,µg/m³,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,Temperatura,15.4,,°C,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,Vlažnost,89.7,,%,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,Buka,69.3,,dB,2026-09-11T13:35:06+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-11T15:00,EAQI kategorija,,Prihvatljivo,,2026-09-11T13:35:06+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,CH3SH,5.0,,µg/m³,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,SO2,4.9,,µg/m³,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,NH3,5.7,,µg/m³,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,H2S,2.2,,µg/m³,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,Temperatura,15.3,,°C,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,Vlažnost,93.7,,%,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,Vjetar,,,,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,Oborine,0.0,,mm,2026-09-11T13:35:07+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-11T15:00,EAQI kategorija,,Dobro,,2026-09-11T13:35:07+00:00
