station_id,station_name,measured_at,parameter,value,text_value,unit,fetched_at
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T00:00,EAQI kategorija,,Dobro,,2026-09-13T23:10:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,NO2,18.5,,µg/m³,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,O3,31.2,,µg/m³,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,CO,163.7,,µg/m³,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,SO2,3.8,,µg/m³,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,PM10,4.3,,µg/m³,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,PM2.5,3.1,,µg/m³,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,Temperatura,18.2,,°C,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,Vlažnost,75.0,,%,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,Buka,59.5,,dB,2026-09-14T01:05:45+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T02:00,EAQI kategorija,,Dobro,,2026-09-14T01:05:45+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,NO2,45.4,,µg/m³,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,O3,20.0,,µg/m³,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,CO,319.7,,µg/m³,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,SO2,7.0,,µg/m³,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,PM10,6.4,,µg/m³,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,PM2.5,3.1,,µg/m³,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,Temperatura,17.3,,°C,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,Vlažnost,78.2,,%,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,Buka,58.4,,dB,2026-09-14T01:05:47+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T02:00,EAQI kategorija,,Prihvatljivo,,2026-09-14T01:05:47+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,CH3SH,4.8,,µg/m³,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,SO2,5.4,,µg/m³,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,NH3,6.6,,µg/m³,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,H2S,8.6,,µg/m³,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,Temperatura,16.9,,°C,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,Vlažnost,81.9,,%,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,Vjetar,,,,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,Oborine,0.0,,mm,2026-09-14T01:05:48+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T02:00,EAQI kategorija,,Dobro,,2026-09-14T01:05:48+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,NO2,7.5,,µg/m³,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,O3,22.7,,µg/m³,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,CO,156.2,,µg/m³,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,SO2,3.8,,µg/m³,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,PM10,4.9,,µg/m³,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,PM2.5,3.6,,µg/m³,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,Temperatura,17.7,,°C,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,Vlažnost,80.9,,%,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,Buka,62.6,,dB,2026-09-14T06:18:24+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T08:00,EAQI kategorija,,Dobro,,2026-09-14T06:18:24+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,NO2,46.4,,µg/m³,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,O3,10.3,,µg/m³,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,CO,380.4,,µg/m³,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,SO2,6.5,,µg/m³,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,PM10,7.6,,µg/m³,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,PM2.5,3.9,,µg/m³,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,Temperatura,16.5,,°C,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,Vlažnost,86.7,,%,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,Buka,68.4,,dB,2026-09-14T06:18:25+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T08:00,EAQI kategorija,,Prihvatljivo,,2026-09-14T06:18:25+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,CH3SH,4.8,,µg/m³,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,SO2,5.3,,µg/m³,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,NH3,6.9,,µg/m³,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,H2S,5.8,,µg/m³,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,Temperatura,16.1,,°C,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,Vlažnost,91.2,,%,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,Vjetar,,,,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,Oborine,0.0,,mm,2026-09-14T06:18:27+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T08:00,EAQI kategorija,,Dobro,,2026-09-14T06:18:27+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,NO2,4.7,,µg/m³,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,O3,79.4,,µg/m³,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,CO,44.2,,µg/m³,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,SO2,3.9,,µg/m³,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,PM10,5.6,,µg/m³,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,PM2.5,3.2,,µg/m³,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,Temperatura,28.3,,°C,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,Vlažnost,48.8,,%,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,Buka,61.8,,dB,2026-09-14T12:57:13+00:00
BpoVZnko4a,Trg Ivana Pavla II,2026-09-14T14:00,EAQI kategorija,,Prihvatljivo,,2026-09-14T12:57:13+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,NO2,56.8,,µg/m³,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,O3,30.6,,µg/m³,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,CO,273.9,,µg/m³,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,SO2,5.1,,µg/m³,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,PM10,8.2,,µg/m³,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,PM2.5,4.0,,µg/m³,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,Temperatura,24.5,,°C,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,Vlažnost,57.3,,%,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,Buka,69.7,,dB,2026-09-14T12:57:15+00:00
y0wgpaembO,Trg žrtava fašizma 8,2026-09-14T14:00,EAQI kategorija,,Prihvatljivo,,2026-09-14T12:57:15+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,CH3SH,5.2,,µg/m³,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,SO2,5.3,,µg/m³,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,NH3,6.8,,µg/m³,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,H2S,0.0,,µg/m³,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,Temperatura,24.8,,°C,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,Vlažnost,58.0,,%,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,Vjetar,0.9,,m/s,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,Oborine,0.0,,mm,2026-09-14T12:57:17+00:00
rWwjvJVwyR,Kolodvorska ulica,2026-09-14T14:00,EAQI kategorija,,Dobro,,2026-09-14T12:57:17+00:00
